trial=0
,min,max,avg
gen=78,99,100,99.900000
gen=79,99,100,99.900000
gen=80,99,100,99.920000
gen=81,99,100,99.920000
gen=82,99,100,99.960000
gen=83,99,100,99.960000
gen=84,99,100,99.960000
gen=85,99,100,99.980000
gen=86,99,100,99.980000
gen=87,99,100,99.980000
gen=88,100,100,100.000000
gen=89,100,100,100.000000
gen=90,100,100,100.000000
gen=91,100,100,100.000000
gen=92,100,100,100.000000
gen=93,100,100,100.000000
gen=94,100,100,100.000000
gen=95,100,100,100.000000
gen=96,100,100,100.000000
gen=97,100,100,100.000000
gen=98,100,100,100.000000
gen=99,100,100,100.000000
trialmin,trialmax,trialavg
99,100,99.992000
time:140[ms]
