trial=0
,min,max,avg
gen=87,91.000000,91.000000,91.000000
gen=88,91.000000,91.000000,91.000000
gen=89,91.000000,91.000000,91.000000
gen=90,91.000000,91.000000,91.000000
gen=91,91.000000,91.000000,91.000000
gen=92,91.000000,91.000000,91.000000
gen=93,91.000000,91.000000,91.000000
gen=94,91.000000,91.000000,91.000000
gen=95,91.000000,91.000000,91.000000
gen=96,91.000000,91.000000,91.000000
gen=97,91.000000,91.000000,91.000000
gen=98,91.000000,91.000000,91.000000
gen=99,91.000000,91.000000,91.000000
trial=14
,min,max,avg
gen=0,47.000000,63.000000,53.520000
gen=1,48.000000,63.000000,55.040000
gen=2,50.000000,63.000000,56.720000
gen=3,50.000000,67.000000,58.160000
gen=4,54.000000,67.000000,59.860000
gen=5,56.000000,70.000000,61.740000
gen=6,57.000000,70.000000,63.840000
gen=7,59.000000,71.000000,65.560000
gen=8,62.000000,71.000000,67.340000
gen=9,65.000000,73.000000,68.640000
gen=10,67.000000,74.000000,69.820000
gen=11,69.000000,74.000000,70.940000
gen=12,69.000000,77.000000,72.060000
gen=13,70.000000,77.000000,73.000000
gen=14,71.000000,78.000000,74.220000
gen=15,72.000000,79.000000,75.300000
gen=16,74.000000,81.000000,76.720000
gen=17,74.000000,87.000000,78.060000
gen=18,76.000000,87.000000,79.320000
gen=19,78.000000,87.000000,80.660000
gen=20,79.000000,87.000000,81.960000
gen=21,80.000000,88.000000,83.280000
gen=22,81.000000,88.000000,84.460000
gen=23,81.000000,88.000000,84.980000
gen=24,82.000000,89.000000,86.240000
gen=25,83.000000,89.000000,87.140000
gen=26,87.000000,89.000000,87.940000
gen=27,87.000000,89.000000,88.340000
gen=28,88.000000,90.000000,88.740000
gen=29,88.000000,90.000000,88.960000
gen=30,88.000000,91.000000,89.440000
gen=31,89.000000,91.000000,89.760000
gen=32,89.000000,91.000000,90.000000
gen=33,89.000000,91.000000,90.380000
gen=34,89.000000,92.000000,90.760000
gen=35,90.000000,92.000000,91.060000
gen=36,91.000000,92.000000,91.360000
gen=37,91.000000,93.000000,91.720000
gen=38,91.000000,94.000000,91.920000
gen=39,91.000000,94.000000,92.200000
gen=40,91.000000,94.000000,92.380000
gen=41,92.000000,94.000000,92.720000
gen=42,92.000000,94.000000,92.920000
gen=43,92.000000,95.000000,93.420000
gen=44,93.000000,95.000000,93.880000
gen=45,93.000000,95.000000,94.020000
gen=46,94.000000,95.000000,94.200000
gen=47,94.000000,95.000000,94.320000
gen=48,94.000000,95.000000,94.420000
gen=49,94.000000,95.000000,94.520000
gen=50,94.000000,95.000000,94.660000
gen=51,94.000000,95.000000,94.680000
gen=52,94.000000,95.000000,94.720000
gen=53,94.000000,95.000000,94.960000
gen=54,94.000000,95.000000,94.960000
gen=55,95.000000,95.000000,95.000000
gen=56,95.000000,95.000000,95.000000
gen=57,95.000000,95.000000,95.000000
gen=58,95.000000,95.000000,95.000000
gen=59,95.000000,95.000000,95.000000
gen=60,95.000000,95.000000,95.000000
gen=61,95.000000,95.000000,95.000000
gen=62,95.000000,95.000000,95.000000
gen=63,95.000000,95.000000,95.000000
gen=64,95.000000,95.000000,95.000000
gen=65,95.000000,95.000000,95.000000
gen=66,95.000000,95.000000,95.000000
gen=67,95.000000,95.000000,95.000000
gen=68,95.000000,95.000000,95.000000
gen=69,95.000000,95.000000,95.000000
gen=70,95.000000,95.000000,95.000000
gen=71,95.000000,95.000000,95.000000
gen=72,95.000000,95.000000,95.000000
gen=73,95.000000,95.000000,95.000000
gen=74,95.000000,95.000000,95.000000
gen=75,95.000000,95.000000,95.000000
gen=76,95.000000,95.000000,95.000000
gen=77,95.000000,95.000000,95.000000
gen=78,95.000000,95.000000,95.000000
gen=79,95.000000,95.000000,95.000000
gen=80,95.000000,95.000000,95.000000
gen=81,95.000000,95.000000,95.000000
gen=82,95.000000,95.000000,95.000000
gen=83,95.000000,95.000000,95.000000
gen=84,95.000000,95.000000,95.000000
gen=85,95.000000,95.000000,95.000000
gen=86,95.000000,95.000000,95.000000
gen=87,95.000000,95.000000,95.000000
gen=88,95.000000,95.000000,95.000000
gen=89,95.000000,95.000000,95.000000
gen=90,95.000000,95.000000,95.000000
gen=91,95.000000,95.000000,95.000000
gen=92,95.000000,95.000000,95.000000
gen=93,95.000000,95.000000,95.000000
gen=94,95.000000,95.000000,95.000000
gen=95,95.000000,95.000000,95.000000
gen=96,95.000000,95.000000,95.000000
gen=97,95.000000,95.000000,95.000000
gen=98,95.000000,95.000000,95.000000
gen=99,95.000000,95.000000,95.000000
trial=15
,min,max,avg
gen=0,44.000000,63.000000,53.580000
gen=1,47.000000,64.000000,55.520000
gen=2,50.000000,64.000000,57.340000
gen=3,53.000000,66.000000,59.200000
gen=4,54.000000,68.000000,60.740000
gen=5,54.000000,71.000000,62.240000
gen=6,60.000000,74.000000,64.700000
gen=7,60.000000,74.000000,66.260000
gen=8,63.000000,75.000000,68.300000
gen=9,63.000000,77.000000,70.020000
gen=10,65.000000,77.000000,71.800000
gen=11,65.000000,77.000000,72.580000
gen=12,65.000000,79.000000,73.200000
gen=13,70.000000,81.000000,74.500000
gen=14,70.000000,81.000000,75.160000
gen=15,70.000000,81.000000,76.660000
gen=16,70.000000,81.000000,77.620000
gen=17,70.000000,83.000000,78.660000
gen=18,77.000000,83.000000,79.860000
gen=19,78.000000,83.000000,80.320000
gen=20,78.000000,84.000000,80.780000
gen=21,79.000000,84.000000,81.540000
gen=22,80.000000,84.000000,82.220000
gen=23,81.000000,85.000000,82.820000
gen=24,82.000000,86.000000,83.460000
gen=25,83.000000,86.000000,84.020000
gen=26,83.000000,86.000000,84.540000
gen=27,84.000000,86.000000,85.120000
gen=28,84.000000,87.000000,85.420000
gen=29,85.000000,87.000000,85.780000
gen=30,85.000000,87.000000,86.240000
gen=31,86.000000,88.000000,86.560000
gen=32,86.000000,88.000000,86.920000
gen=33,87.000000,88.000000,87.360000
gen=34,87.000000,89.000000,87.760000
gen=35,87.000000,90.000000,88.160000
gen=36,87.000000,90.000000,88.400000
gen=37,87.000000,91.000000,88.740000
gen=38,88.000000,91.000000,89.140000
gen=39,88.000000,91.000000,89.520000
gen=40,89.000000,91.000000,89.860000
gen=41,89.000000,91.000000,90.200000
gen=42,90.000000,91.000000,90.460000
gen=43,90.000000,91.000000,90.760000
gen=44,90.000000,91.000000,90.880000
gen=45,91.000000,91.000000,91.000000
gen=46,91.000000,92.000000,91.020000
gen=47,91.000000,92.000000,91.080000
gen=48,91.000000,92.000000,91.160000
gen=49,91.000000,92.000000,91.320000
gen=50,91.000000,92.000000,91.560000
gen=51,91.000000,92.000000,91.800000
gen=52,91.000000,93.000000,92.000000
gen=53,92.000000,93.000000,92.140000
gen=54,92.000000,93.000000,92.240000
gen=55,92.000000,93.000000,92.480000
gen=56,92.000000,93.000000,92.680000
gen=57,92.000000,93.000000,92.920000
gen=58,92.000000,93.000000,92.920000
gen=59,93.000000,93.000000,93.000000
gen=60,93.000000,93.000000,93.000000
gen=61,93.000000,93.000000,93.000000
gen=62,93.000000,93.000000,93.000000
gen=63,93.000000,93.000000,93.000000
gen=64,93.000000,93.000000,93.000000
gen=65,93.000000,93.000000,93.000000
gen=66,93.000000,93.000000,93.000000
gen=67,93.000000,93.000000,93.000000
gen=68,93.000000,93.000000,93.000000
gen=69,93.000000,93.000000,93.000000
gen=70,93.000000,93.000000,93.000000
gen=71,93.000000,93.000000,93.000000
gen=72,93.000000,93.000000,93.000000
gen=73,93.000000,93.000000,93.000000
gen=74,93.000000,93.000000,93.000000
gen=75,93.000000,93.000000,93.000000
gen=76,93.000000,93.000000,93.000000
gen=77,93.000000,93.000000,93.000000
gen=78,93.000000,93.000000,93.000000
gen=79,93.000000,93.000000,93.000000
gen=80,93.000000,93.000000,93.000000
gen=81,93.000000,93.000000,93.000000
gen=82,93.000000,93.000000,93.000000
gen=83,93.000000,93.000000,93.000000
gen=84,93.000000,93.000000,93.000000
gen=85,93.000000,93.000000,93.000000
gen=86,93.000000,93.000000,93.000000
gen=87,93.000000,93.000000,93.000000
gen=88,93.000000,93.000000,93.000000
gen=89,93.000000,93.000000,93.000000
gen=90,93.000000,93.000000,93.000000
gen=91,93.000000,93.000000,93.000000
gen=92,93.000000,93.000000,93.000000
gen=93,93.000000,93.000000,93.000000
gen=94,93.000000,93.000000,93.000000
gen=95,93.000000,93.000000,93.000000
gen=96,93.000000,93.000000,93.000000
gen=97,93.000000,93.000000,93.000000
gen=98,93.000000,93.000000,93.000000
gen=99,93.000000,93.000000,93.000000
trial=16
,min,max,avg
gen=0,43.000000,62.000000,53.640000
gen=1,50.000000,62.000000,55.640000
gen=2,52.000000,63.000000,57.900000
gen=3,55.000000,66.000000,59.780000
gen=4,56.000000,71.000000,60.920000
gen=5,57.000000,71.000000,61.900000
gen=6,59.000000,72.000000,64.220000
gen=7,61.000000,72.000000,65.960000
gen=8,62.000000,73.000000,67.360000
gen=9,65.000000,74.000000,69.140000
gen=10,67.000000,75.000000,70.640000
gen=11,69.000000,75.000000,71.720000
gen=12,69.000000,76.000000,72.700000
gen=13,70.000000,76.000000,73.540000
gen=14,72.000000,77.000000,74.420000
gen=15,73.000000,77.000000,75.240000
gen=16,74.000000,78.000000,75.880000
gen=17,75.000000,78.000000,76.520000
gen=18,76.000000,80.000000,76.980000
gen=19,76.000000,80.000000,77.520000
gen=20,77.000000,82.000000,78.360000
gen=21,77.000000,82.000000,79.160000
gen=22,77.000000,83.000000,79.980000
gen=23,78.000000,83.000000,80.560000
gen=24,78.000000,84.000000,81.120000
gen=25,80.000000,84.000000,81.780000
gen=26,81.000000,84.000000,82.300000
gen=27,81.000000,84.000000,82.600000
gen=28,82.000000,84.000000,83.000000
gen=29,82.000000,85.000000,83.080000
gen=30,82.000000,85.000000,83.300000
gen=31,83.000000,85.000000,83.760000
gen=32,83.000000,85.000000,83.960000
gen=33,83.000000,86.000000,84.300000
gen=34,84.000000,86.000000,84.620000
gen=35,84.000000,86.000000,84.980000
gen=36,85.000000,86.000000,85.380000
gen=37,85.000000,86.000000,85.520000
gen=38,85.000000,86.000000,85.760000
gen=39,85.000000,87.000000,85.940000
gen=40,85.000000,87.000000,86.020000
gen=41,86.000000,87.000000,86.140000
gen=42,86.000000,87.000000,86.320000
gen=43,86.000000,88.000000,86.580000
gen=44,86.000000,88.000000,86.740000
gen=45,86.000000,88.000000,86.960000
gen=46,86.000000,88.000000,87.160000
gen=47,87.000000,88.000000,87.420000
gen=48,87.000000,88.000000,87.680000
gen=49,87.000000,88.000000,87.760000
gen=50,87.000000,88.000000,87.880000
gen=51,87.000000,89.000000,87.920000
gen=52,88.000000,89.000000,88.040000
gen=53,88.000000,89.000000,88.040000
gen=54,88.000000,89.000000,88.040000
gen=55,88.000000,89.000000,88.080000
gen=56,88.000000,89.000000,88.180000
gen=57,88.000000,89.000000,88.320000
gen=58,88.000000,89.000000,88.440000
gen=59,88.000000,89.000000,88.640000
gen=60,88.000000,89.000000,88.880000
gen=61,88.000000,89.000000,88.960000
gen=62,88.000000,89.000000,88.960000
gen=63,89.000000,89.000000,89.000000
gen=64,89.000000,89.000000,89.000000
gen=65,89.000000,89.000000,89.000000
gen=66,89.000000,89.000000,89.000000
gen=67,89.000000,89.000000,89.000000
gen=68,89.000000,89.000000,89.000000
gen=69,89.000000,89.000000,89.000000
gen=70,89.000000,89.000000,89.000000
gen=71,89.000000,89.000000,89.000000
gen=72,89.000000,89.000000,89.000000
gen=73,89.000000,89.000000,89.000000
gen=74,89.000000,89.000000,89.000000
gen=75,89.000000,89.000000,89.000000
gen=76,89.000000,89.000000,89.000000
gen=77,89.000000,89.000000,89.000000
gen=78,89.000000,89.000000,89.000000
gen=79,89.000000,89.000000,89.000000
gen=80,89.000000,89.000000,89.000000
gen=81,89.000000,89.000000,89.000000
gen=82,89.000000,89.000000,89.000000
gen=83,89.000000,89.000000,89.000000
gen=84,89.000000,89.000000,89.000000
gen=85,89.000000,89.000000,89.000000
gen=86,89.000000,89.000000,89.000000
gen=87,89.000000,89.000000,89.000000
gen=88,89.000000,89.000000,89.000000
gen=89,89.000000,89.000000,89.000000
gen=90,89.000000,89.000000,89.000000
gen=91,89.000000,89.000000,89.000000
gen=92,89.000000,89.000000,89.000000
gen=93,89.000000,89.000000,89.000000
gen=94,89.000000,89.000000,89.000000
gen=95,89.000000,89.000000,89.000000
gen=96,89.000000,89.000000,89.000000
gen=97,89.000000,89.000000,89.000000
gen=98,89.000000,89.000000,89.000000
gen=99,89.000000,89.000000,89.000000
trial=17
,min,max,avg
gen=0,44.000000,63.000000,52.460000
gen=1,46.000000,63.000000,54.900000
gen=2,52.000000,63.000000,57.140000
gen=3,54.000000,66.000000,58.600000
gen=4,56.000000,66.000000,60.260000
gen=5,58.000000,69.000000,62.000000
gen=6,59.000000,69.000000,63.840000
gen=7,60.000000,70.000000,64.940000
gen=8,62.000000,71.000000,66.440000
gen=9,66.000000,73.000000,67.940000
gen=10,66.000000,74.000000,69.220000
gen=11,67.000000,75.000000,70.640000
gen=12,68.000000,76.000000,71.740000
gen=13,69.000000,76.000000,72.320000
gen=14,69.000000,76.000000,73.240000
gen=15,72.000000,77.000000,74.360000
gen=16,73.000000,79.000000,75.220000
gen=17,73.000000,79.000000,75.660000
gen=18,74.000000,79.000000,76.500000
gen=19,75.000000,79.000000,76.980000
gen=20,76.000000,80.000000,77.680000
gen=21,76.000000,80.000000,78.340000
gen=22,77.000000,82.000000,79.160000
gen=23,78.000000,82.000000,79.800000
gen=24,78.000000,82.000000,80.060000
gen=25,79.000000,83.000000,80.800000
gen=26,79.000000,83.000000,81.360000
gen=27,79.000000,83.000000,81.660000
gen=28,80.000000,85.000000,82.380000
gen=29,81.000000,85.000000,82.900000
gen=30,82.000000,85.000000,83.340000
gen=31,82.000000,85.000000,83.760000
gen=32,83.000000,86.000000,84.320000
gen=33,83.000000,86.000000,84.540000
gen=34,83.000000,87.000000,85.120000
gen=35,84.000000,87.000000,85.560000
gen=36,84.000000,88.000000,86.040000
gen=37,85.000000,88.000000,86.400000
gen=38,86.000000,88.000000,86.740000
gen=39,86.000000,89.000000,87.140000
gen=40,86.000000,89.000000,87.320000
gen=41,87.000000,89.000000,87.640000
gen=42,87.000000,89.000000,87.900000
gen=43,87.000000,89.000000,88.160000
gen=44,87.000000,90.000000,88.460000
gen=45,88.000000,90.000000,88.780000
gen=46,88.000000,90.000000,89.040000
gen=47,88.000000,90.000000,89.260000
gen=48,88.000000,90.000000,89.440000
gen=49,89.000000,91.000000,89.760000
gen=50,89.000000,91.000000,90.000000
gen=51,89.000000,91.000000,90.200000
gen=52,90.000000,91.000000,90.400000
gen=53,90.000000,91.000000,90.640000
gen=54,90.000000,91.000000,90.800000
gen=55,90.000000,91.000000,90.920000
gen=56,91.000000,91.000000,91.000000
gen=57,91.000000,91.000000,91.000000
gen=58,91.000000,91.000000,91.000000
gen=59,91.000000,91.000000,91.000000
gen=60,91.000000,91.000000,91.000000
gen=61,91.000000,91.000000,91.000000
gen=62,91.000000,91.000000,91.000000
gen=63,91.000000,91.000000,91.000000
gen=64,91.000000,91.000000,91.000000
gen=65,91.000000,91.000000,91.000000
gen=66,91.000000,91.000000,91.000000
gen=67,91.000000,91.000000,91.000000
gen=68,91.000000,91.000000,91.000000
gen=69,91.000000,91.000000,91.000000
gen=70,91.000000,91.000000,91.000000
gen=71,91.000000,91.000000,91.000000
gen=72,91.000000,91.000000,91.000000
gen=73,91.000000,91.000000,91.000000
gen=74,91.000000,91.000000,91.000000
gen=75,91.000000,91.000000,91.000000
gen=76,91.000000,91.000000,91.000000
gen=77,91.000000,91.000000,91.000000
gen=78,91.000000,91.000000,91.000000
gen=79,91.000000,91.000000,91.000000
gen=80,91.000000,91.000000,91.000000
gen=81,91.000000,91.000000,91.000000
gen=82,91.000000,91.000000,91.000000
gen=83,91.000000,91.000000,91.000000
gen=84,91.000000,91.000000,91.000000
gen=85,91.000000,91.000000,91.000000
gen=86,91.000000,91.000000,91.000000
gen=87,91.000000,91.000000,91.000000
gen=88,91.000000,91.000000,91.000000
gen=89,91.000000,91.000000,91.000000
gen=90,91.000000,91.000000,91.000000
gen=91,91.000000,91.000000,91.000000
gen=92,91.000000,91.000000,91.000000
gen=93,91.000000,91.000000,91.000000
gen=94,91.000000,91.000000,91.000000
gen=95,91.000000,91.000000,91.000000
gen=96,91.000000,91.000000,91.000000
gen=97,91.000000,91.000000,91.000000
gen=98,91.000000,91.000000,91.000000
gen=99,91.000000,91.000000,91.000000
trial=18
,min,max,avg
gen=0,46.000000,63.000000,53.660000
gen=1,50.000000,63.000000,55.900000
gen=2,51.000000,63.000000,56.840000
gen=3,52.000000,67.000000,58.840000
gen=4,52.000000,69.000000,59.840000
gen=5,52.000000,69.000000,61.400000
gen=6,53.000000,69.000000,62.500000
gen=7,58.000000,71.000000,64.260000
gen=8,58.000000,74.000000,65.580000
gen=9,61.000000,74.000000,67.240000
gen=10,65.000000,75.000000,68.800000
gen=11,66.000000,75.000000,69.820000
gen=12,68.000000,75.000000,70.920000
gen=13,69.000000,76.000000,72.060000
gen=14,70.000000,77.000000,73.180000
gen=15,72.000000,77.000000,73.940000
gen=16,72.000000,77.000000,74.580000
gen=17,73.000000,77.000000,75.400000
gen=18,74.000000,78.000000,76.120000
gen=19,75.000000,79.000000,76.520000
gen=20,76.000000,80.000000,77.280000
gen=21,76.000000,80.000000,77.860000
gen=22,77.000000,82.000000,78.640000
gen=23,77.000000,82.000000,79.340000
gen=24,78.000000,82.000000,79.940000
gen=25,79.000000,83.000000,80.540000
gen=26,80.000000,84.000000,81.240000
gen=27,80.000000,84.000000,81.560000
gen=28,80.000000,84.000000,81.860000
gen=29,80.000000,84.000000,82.140000
gen=30,81.000000,85.000000,82.780000
gen=31,81.000000,85.000000,83.060000
gen=32,81.000000,85.000000,83.440000
gen=33,82.000000,85.000000,83.840000
gen=34,82.000000,86.000000,84.140000
gen=35,83.000000,87.000000,84.680000
gen=36,83.000000,87.000000,84.960000
gen=37,84.000000,87.000000,85.400000
gen=38,85.000000,88.000000,86.060000
gen=39,85.000000,88.000000,86.600000
gen=40,86.000000,88.000000,87.020000
gen=41,87.000000,88.000000,87.580000
gen=42,87.000000,89.000000,87.880000
gen=43,87.000000,89.000000,87.960000
gen=44,88.000000,89.000000,88.120000
gen=45,88.000000,89.000000,88.280000
gen=46,88.000000,90.000000,88.500000
gen=47,88.000000,90.000000,88.660000
gen=48,88.000000,90.000000,88.760000
gen=49,88.000000,90.000000,88.980000
gen=50,88.000000,90.000000,89.040000
gen=51,89.000000,90.000000,89.220000
gen=52,89.000000,91.000000,89.400000
gen=53,89.000000,91.000000,89.720000
gen=54,89.000000,91.000000,89.920000
gen=55,89.000000,91.000000,89.980000
gen=56,89.000000,91.000000,90.240000
gen=57,90.000000,91.000000,90.460000
gen=58,90.000000,91.000000,90.640000
gen=59,90.000000,91.000000,90.880000
gen=60,91.000000,91.000000,91.000000
gen=61,91.000000,92.000000,91.020000
gen=62,91.000000,92.000000,91.040000
gen=63,91.000000,92.000000,91.080000
gen=64,91.000000,92.000000,91.080000
gen=65,91.000000,92.000000,91.120000
gen=66,91.000000,92.000000,91.260000
gen=67,91.000000,92.000000,91.460000
gen=68,91.000000,92.000000,91.680000
gen=69,91.000000,92.000000,91.880000
gen=70,91.000000,92.000000,91.880000
gen=71,92.000000,92.000000,92.000000
gen=72,92.000000,92.000000,92.000000
gen=73,92.000000,92.000000,92.000000
gen=74,92.000000,92.000000,92.000000
gen=75,92.000000,92.000000,92.000000
gen=76,92.000000,92.000000,92.000000
gen=77,92.000000,92.000000,92.000000
gen=78,92.000000,92.000000,92.000000
gen=79,92.000000,92.000000,92.000000
gen=80,92.000000,92.000000,92.000000
gen=81,92.000000,92.000000,92.000000
gen=82,92.000000,92.000000,92.000000
gen=83,92.000000,92.000000,92.000000
gen=84,92.000000,92.000000,92.000000
gen=85,92.000000,92.000000,92.000000
gen=86,92.000000,92.000000,92.000000
gen=87,92.000000,92.000000,92.000000
gen=88,92.000000,92.000000,92.000000
gen=89,92.000000,92.000000,92.000000
gen=90,92.000000,92.000000,92.000000
gen=91,92.000000,92.000000,92.000000
gen=92,92.000000,92.000000,92.000000
gen=93,92.000000,92.000000,92.000000
gen=94,92.000000,92.000000,92.000000
gen=95,92.000000,92.000000,92.000000
gen=96,92.000000,92.000000,92.000000
gen=97,92.000000,92.000000,92.000000
gen=98,92.000000,92.000000,92.000000
gen=99,92.000000,92.000000,92.000000
trial=19
,min,max,avg
gen=0,42.000000,64.000000,52.960000
gen=1,49.000000,64.000000,55.120000
gen=2,51.000000,64.000000,57.140000
gen=3,55.000000,64.000000,59.020000
gen=4,56.000000,65.000000,60.760000
gen=5,58.000000,69.000000,62.520000
gen=6,60.000000,69.000000,64.020000
gen=7,62.000000,69.000000,65.460000
gen=8,62.000000,71.000000,66.520000
gen=9,62.000000,71.000000,67.120000
gen=10,64.000000,71.000000,68.180000
gen=11,64.000000,71.000000,68.720000
gen=12,67.000000,72.000000,69.760000
gen=13,69.000000,75.000000,70.580000
gen=14,69.000000,75.000000,71.420000
gen=15,70.000000,78.000000,72.220000
gen=16,71.000000,78.000000,73.280000
gen=17,71.000000,78.000000,74.040000
gen=18,72.000000,78.000000,75.040000
gen=19,73.000000,79.000000,76.000000
gen=20,74.000000,80.000000,76.820000
gen=21,76.000000,81.000000,77.780000
gen=22,76.000000,83.000000,78.840000
gen=23,77.000000,83.000000,79.740000
gen=24,78.000000,83.000000,80.420000
gen=25,78.000000,84.000000,81.220000
gen=26,80.000000,84.000000,81.900000
gen=27,81.000000,86.000000,82.540000
gen=28,81.000000,86.000000,83.140000
gen=29,82.000000,86.000000,83.700000
gen=30,82.000000,87.000000,84.160000
gen=31,83.000000,87.000000,84.920000
gen=32,84.000000,87.000000,85.540000
gen=33,84.000000,87.000000,86.100000
gen=34,85.000000,87.000000,86.400000
gen=35,85.000000,88.000000,86.740000
gen=36,85.000000,88.000000,86.860000
gen=37,87.000000,88.000000,87.080000
gen=38,87.000000,88.000000,87.160000
gen=39,87.000000,88.000000,87.280000
gen=40,87.000000,88.000000,87.360000
gen=41,87.000000,88.000000,87.620000
gen=42,87.000000,89.000000,87.820000
gen=43,87.000000,89.000000,87.920000
gen=44,87.000000,89.000000,88.000000
gen=45,88.000000,89.000000,88.160000
gen=46,88.000000,89.000000,88.320000
gen=47,88.000000,89.000000,88.440000
gen=48,88.000000,90.000000,88.580000
gen=49,88.000000,90.000000,88.800000
gen=50,88.000000,90.000000,88.800000
gen=51,88.000000,90.000000,89.020000
gen=52,88.000000,90.000000,89.160000
gen=53,89.000000,90.000000,89.420000
gen=54,89.000000,90.000000,89.560000
gen=55,89.000000,90.000000,89.640000
gen=56,89.000000,90.000000,89.680000
gen=57,89.000000,91.000000,89.940000
gen=58,90.000000,91.000000,90.040000
gen=59,90.000000,91.000000,90.080000
gen=60,90.000000,91.000000,90.080000
gen=61,90.000000,91.000000,90.080000
gen=62,90.000000,91.000000,90.080000
gen=63,90.000000,91.000000,90.100000
gen=64,90.000000,91.000000,90.200000
gen=65,90.000000,91.000000,90.360000
gen=66,90.000000,91.000000,90.520000
gen=67,90.000000,91.000000,90.680000
gen=68,90.000000,91.000000,90.960000
gen=69,91.000000,91.000000,91.000000
gen=70,91.000000,91.000000,91.000000
gen=71,91.000000,91.000000,91.000000
gen=72,91.000000,91.000000,91.000000
gen=73,91.000000,91.000000,91.000000
gen=74,91.000000,91.000000,91.000000
gen=75,91.000000,91.000000,91.000000
gen=76,91.000000,91.000000,91.000000
gen=77,91.000000,91.000000,91.000000
gen=78,91.000000,91.000000,91.000000
gen=79,91.000000,91.000000,91.000000
gen=80,91.000000,91.000000,91.000000
gen=81,91.000000,91.000000,91.000000
gen=82,91.000000,91.000000,91.000000
gen=83,91.000000,91.000000,91.000000
gen=84,91.000000,91.000000,91.000000
gen=85,91.000000,91.000000,91.000000
gen=86,91.000000,91.000000,91.000000
gen=87,91.000000,91.000000,91.000000
gen=88,91.000000,91.000000,91.000000
gen=89,91.000000,91.000000,91.000000
gen=90,91.000000,91.000000,91.000000
gen=91,91.000000,91.000000,91.000000
gen=92,91.000000,91.000000,91.000000
gen=93,91.000000,91.000000,91.000000
gen=94,91.000000,91.000000,91.000000
gen=95,91.000000,91.000000,91.000000
gen=96,91.000000,91.000000,91.000000
gen=97,91.000000,91.000000,91.000000
gen=98,91.000000,91.000000,91.000000
gen=99,91.000000,91.000000,91.000000
,trialmin,trialmax,trialavg
gen=0,44.000000,62.150000,52.839000
gen=1,47.850000,63.150000,55.089000
gen=2,50.050000,64.300000,56.926000
gen=3,52.400000,65.900000,58.679000
gen=4,54.000000,67.000000,60.223000
gen=5,55.950000,68.350000,61.907000
gen=6,58.350000,69.550000,63.569000
gen=7,60.050000,70.300000,64.927000
gen=8,61.900000,71.200000,66.412000
gen=9,63.550000,72.500000,67.675000
gen=10,64.850000,73.300000,68.769000
gen=11,66.500000,73.850000,69.759000
gen=12,67.300000,74.700000,70.771000
gen=13,68.500000,75.450000,71.717000
gen=14,69.600000,76.050000,72.665000
gen=15,70.500000,76.750000,73.534000
gen=16,71.150000,77.250000,74.370000
gen=17,71.850000,78.350000,75.178000
gen=18,73.450000,79.150000,76.054000
gen=19,74.400000,79.700000,76.757000
gen=20,75.200000,80.650000,77.489000
gen=21,75.950000,81.100000,78.262000
gen=22,76.750000,81.750000,79.002000
gen=23,77.500000,82.100000,79.630000
gen=24,78.000000,82.650000,80.223000
gen=25,78.650000,83.150000,80.873000
gen=26,79.600000,83.600000,81.532000
gen=27,80.150000,84.150000,82.058000
gen=28,80.750000,84.550000,82.556000
gen=29,81.300000,84.900000,82.979000
gen=30,81.900000,85.300000,83.439000
gen=31,82.350000,85.700000,83.859000
gen=32,82.750000,85.950000,84.274000
gen=33,83.350000,86.250000,84.692000
gen=34,83.650000,86.500000,85.073000
gen=35,84.200000,86.900000,85.450000
gen=36,84.550000,87.100000,85.774000
gen=37,85.050000,87.450000,86.090000
gen=38,85.450000,87.750000,86.442000
gen=39,85.700000,88.000000,86.717000
gen=40,85.950000,88.150000,86.958000
gen=41,86.300000,88.300000,87.231000
gen=42,86.600000,88.500000,87.465000
gen=43,86.850000,88.750000,87.719000
gen=44,87.200000,88.900000,87.961000
gen=45,87.450000,89.050000,88.186000
gen=46,87.700000,89.250000,88.378000
gen=47,87.800000,89.300000,88.553000
gen=48,88.100000,89.350000,88.707000
gen=49,88.250000,89.450000,88.858000
gen=50,88.400000,89.450000,88.988000
gen=51,88.650000,89.600000,89.136000
gen=52,88.850000,89.850000,89.253000
gen=53,89.000000,89.850000,89.376000
gen=54,89.000000,89.850000,89.450000
gen=55,89.200000,89.850000,89.536000
gen=56,89.350000,89.900000,89.604000
gen=57,89.450000,89.950000,89.679000
gen=58,89.550000,89.950000,89.740000
gen=59,89.600000,89.950000,89.811000
gen=60,89.700000,90.000000,89.853000
gen=61,89.750000,90.100000,89.887000
gen=62,89.750000,90.100000,89.911000
gen=63,89.900000,90.100000,89.933000
gen=64,89.900000,90.100000,89.956000
gen=65,89.900000,90.150000,89.979000
gen=66,89.900000,90.150000,90.016000
gen=67,89.950000,90.150000,90.053000
gen=68,90.000000,90.150000,90.090000
gen=69,90.050000,90.150000,90.106000
gen=70,90.050000,90.150000,90.114000
gen=71,90.100000,90.150000,90.132000
gen=72,90.100000,90.200000,90.143000
gen=73,90.100000,90.200000,90.150000
gen=74,90.100000,90.200000,90.152000
gen=75,90.150000,90.200000,90.158000
gen=76,90.150000,90.200000,90.166000
gen=77,90.150000,90.200000,90.172000
gen=78,90.150000,90.200000,90.184000
gen=79,90.150000,90.250000,90.193000
gen=80,90.150000,90.250000,90.198000
